<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,D,20060306,000000,230.1000000,239.3700000,230.1000000,231.9900000,25659373
GAZP,D,20060307,000000,230.2100000,230.5000000,221.9700000,223.8600000,18760635
GAZP,D,20060309,000000,219.9700000,221.8000000,215.1100000,219.2000000,16395675
GAZP,D,20060310,000000,219.5700000,221.8800000,216.3000000,217.1100000,12505262
GAZP,D,20060313,000000,219.1900000,223.4900000,218.2100000,223.3000000,17023707
GAZP,D,20060314,000000,224.7700000,225.5500000,218.2200000,220.3500000,15280682
GAZP,D,20060315,000000,222.1500000,223.3000000,219.5500000,221.2300000,10871736
GAZP,D,20060316,000000,221.5000000,223.0000000,219.4000000,220.7000000,7943996
GAZP,D,20060317,000000,222.0700000,229.4900000,221.4100000,229.3000000,23123413
GAZP,D,20060320,000000,229.9900000,232.2000000,224.5000000,225.7500000,17043484
GAZP,D,20060321,000000,224.5000000,227.2000000,222.6000000,224.4000000,13179089
GAZP,D,20060322,000000,225.6000000,225.6000000,223.7000000,225.1900000,6738714
GAZP,D,20060323,000000,225.5000000,228.2500000,225.3000000,226.5000000,16542325
GAZP,D,20060324,000000,226.8800000,229.9100000,225.5500000,229.9000000,11700133
GAZP,D,20060327,000000,230.5600000,235.2800000,229.1600000,231.6300000,22889388
GAZP,D,20060328,000000,231.5100000,232.0000000,227.7900000,228.4500000,12218979
GAZP,D,20060329,000000,228.0000000,229.3000000,227.0000000,228.6200000,9377457
GAZP,D,20060330,000000,230.2000000,231.4900000,229.5000000,230.4000000,16666203
GAZP,D,20060331,000000,230.5000000,233.4000000,229.5000000,230.1500000,19198418
GAZP,D,20060403,000000,230.9800000,232.2000000,230.1000000,230.5000000,9700282
GAZP,D,20060404,000000,231.7000000,232.8000000,230.5000000,231.5200000,15153087
GAZP,D,20060405,000000,232.0000000,240.7000000,231.5500000,238.5000000,30495870
GAZP,D,20060406,000000,240.2000000,244.6900000,240.0000000,243.3000000,31857988
GAZP,D,20060407,000000,242.0000000,251.0000000,241.5000000,250.2900000,45095876
GAZP,D,20060410,000000,253.0300000,268.9000000,252.0000000,268.7000000,65392529
GAZP,D,20060411,000000,270.4000000,275.4200000,262.4000000,262.5000000,66742530
GAZP,D,20060412,000000,262.0000000,265.9900000,258.3500000,264.7000000,38846307
GAZP,D,20060413,000000,266.0700000,266.7000000,259.8100000,263.4900000,29017717
GAZP,D,20060414,000000,264.9000000,268.0000000,262.3000000,267.9000000,19537192
GAZP,D,20060417,000000,269.0000000,271.4800000,267.5300000,269.4500000,33916879
GAZP,D,20060418,000000,271.0000000,273.2900000,270.3000000,271.6900000,39423613
GAZP,D,20060419,000000,273.4000000,278.3000000,273.3500000,278.2900000,51486799
GAZP,D,20060420,000000,279.5000000,280.9500000,274.1100000,276.1100000,61650431
GAZP,D,20060421,000000,275.0000000,280.4000000,273.3000000,280.1900000,32959311
GAZP,D,20060424,000000,281.5000000,287.3200000,280.5000000,286.9700000,39941294
GAZP,D,20060425,000000,285.0000000,289.2200000,283.6900000,285.0000000,30461128
GAZP,D,20060426,000000,285.7500000,309.8500000,285.5000000,309.3000000,98616706
GAZP,D,20060427,000000,311.5500000,325.4000000,297.0000000,304.7000000,93504939
GAZP,D,20060428,000000,305.0000000,311.7700000,302.0000000,310.2500000,42870714
GAZP,D,20060502,000000,315.0000000,323.0500000,315.0000000,320.3000000,36889217
GAZP,D,20060503,000000,325.2500000,327.9000000,318.3000000,323.3600000,39670726
GAZP,D,20060504,000000,321.7800000,332.4900000,320.3000000,332.4800000,57105982
GAZP,D,20060505,000000,332.0700000,338.5000000,331.0100000,336.3500000,51520572
GAZP,D,20060506,000000,337.9500000,350.7900000,337.1000000,350.2500000,39823290
GAZP,D,20060510,000000,352.5000000,359.2700000,329.4000000,331.8000000,100891503
GAZP,D,20060511,000000,334.9900000,346.7000000,311.0000000,334.9200000,130365407
GAZP,D,20060512,000000,328.9000000,328.9000000,316.2500000,320.2000000,55359684
GAZP,D,20060515,000000,314.0000000,316.4900000,296.0100000,301.9900000,79763552
GAZP,D,20060516,000000,300.0000000,310.1000000,286.5200000,306.9900000,99850987
GAZP,D,20060517,000000,310.0000000,315.9900000,290.0300000,292.2000000,94593947
GAZP,D,20060518,000000,284.9800000,295.0000000,275.2600000,283.5000000,99258233
GAZP,D,20060519,000000,287.2300000,291.0000000,273.0700000,273.5000000,53827579
GAZP,D,20060522,000000,273.0000000,275.6000000,232.0000000,240.6800000,103823182
GAZP,D,20060523,000000,248.2000000,269.8000000,229.5400000,267.0000000,132468983
GAZP,D,20060524,000000,268.0000000,268.5000000,246.1000000,258.4900000,102854581
GAZP,D,20060525,000000,253.7000000,275.6500000,251.1500000,272.4000000,104583944
GAZP,D,20060526,000000,279.9000000,293.4500000,277.4800000,291.3000000,113161297
GAZP,D,20060529,000000,296.0000000,300.7900000,281.5000000,282.4900000,89522724
GAZP,D,20060530,000000,283.7600000,292.8000000,271.5000000,282.9000000,141652760
GAZP,D,20060531,000000,272.2500000,295.1000000,270.0000000,283.0000000,134415827
GAZP,D,20060601,000000,287.5600000,289.6900000,280.5100000,287.9900000,68832818
GAZP,D,20060602,000000,292.0300000,302.0000000,292.0000000,298.9000000,90856515
GAZP,D,20060605,000000,304.0000000,306.0000000,295.3300000,297.8600000,58705784
GAZP,D,20060606,000000,289.7000000,290.9400000,276.5000000,277.6600000,66318710
GAZP,D,20060607,000000,277.0000000,281.5000000,265.5500000,280.4000000,88816856
GAZP,D,20060608,000000,268.2700000,269.5000000,251.2200000,251.5000000,92020997
GAZP,D,20060609,000000,259.8900000,264.3800000,250.0100000,255.6700000,65152307
GAZP,D,20060613,000000,239.0000000,243.5000000,226.4000000,228.0000000,66295783
GAZP,D,20060614,000000,227.0000000,245.8000000,219.0000000,244.0000000,109121452
GAZP,D,20060615,000000,250.1200000,258.6000000,246.1500000,257.8800000,78276580
GAZP,D,20060616,000000,268.0000000,273.3700000,245.0000000,258.1700000,102280133
GAZP,D,20060619,000000,258.0000000,269.4500000,252.2300000,259.9900000,63120898
GAZP,D,20060620,000000,255.8000000,264.9800000,250.4500000,264.0000000,57466019
GAZP,D,20060621,000000,265.0000000,268.4500000,255.5300000,264.0000000,61181105
GAZP,D,20060622,000000,269.9000000,272.5000000,259.0000000,259.1500000,53939111
GAZP,D,20060623,000000,259.6700000,262.5900000,256.5000000,260.0000000,31604935
GAZP,D,20060626,000000,260.7000000,262.3700000,252.7500000,257.9000000,24967944
GAZP,D,20060627,000000,260.3400000,268.8500000,257.3300000,266.2200000,46066814
GAZP,D,20060628,000000,262.4000000,267.4900000,259.5000000,266.3100000,44021001
GAZP,D,20060629,000000,268.5000000,276.7500000,264.5000000,275.5000000,66480963
GAZP,D,20060630,000000,286.5200000,289.4800000,278.2000000,281.8300000,74204033
GAZP,D,20060703,000000,283.5000000,286.6700000,282.0000000,285.6500000,33696022
GAZP,D,20060704,000000,286.9500000,287.9700000,281.0100000,286.8000000,31185919
GAZP,D,20060705,000000,285.5000000,285.8300000,271.5000000,273.2100000,42178360
GAZP,D,20060706,000000,275.0000000,285.3300000,272.1400000,285.0000000,58066742
GAZP,D,20060707,000000,285.2000000,285.4500000,275.0200000,277.8500000,55914938
GAZP,D,20060710,000000,274.9000000,280.3000000,274.5000000,280.0000000,23633109
GAZP,D,20060711,000000,279.0000000,280.8500000,273.6000000,274.5500000,25735740
GAZP,D,20060712,000000,277.2200000,281.2000000,275.6100000,277.0100000,33153388
GAZP,D,20060713,000000,275.0000000,277.3900000,259.2200000,261.6000000,67316210
GAZP,D,20060714,000000,257.5000000,271.3300000,252.5400000,265.0000000,76641310
GAZP,D,20060717,000000,261.3000000,264.0000000,254.5000000,258.1200000,35174256
GAZP,D,20060718,000000,257.0000000,264.9300000,254.5000000,262.9700000,43077938
GAZP,D,20060719,000000,263.5000000,271.8400000,257.9000000,271.2000000,44889231
GAZP,D,20060720,000000,276.7800000,277.3000000,267.6700000,268.3000000,46912295
GAZP,D,20060721,000000,267.0000000,269.1300000,264.5000000,266.8800000,30762110
GAZP,D,20060724,000000,265.8900000,272.1400000,264.6100000,272.0000000,29607983
GAZP,D,20060725,000000,274.9900000,274.9900000,269.5000000,269.7700000,35871209
GAZP,D,20060726,000000,272.0000000,273.0800000,269.8000000,270.7500000,19483360
GAZP,D,20060727,000000,271.5300000,281.4900000,271.5300000,280.8000000,58851025
GAZP,D,20060728,000000,278.9000000,281.2100000,276.2000000,279.5500000,42081211
GAZP,D,20060731,000000,281.9800000,282.5000000,276.7500000,277.8800000,26999641
GAZP,D,20060801,000000,278.5500000,282.3600000,274.6000000,275.6600000,39393331
GAZP,D,20060802,000000,275.0100000,280.8700000,275.0100000,280.5100000,24355069
GAZP,D,20060803,000000,282.0000000,284.8900000,277.5100000,284.8900000,48450778
GAZP,D,20060804,000000,285.0000000,292.5000000,282.1100000,290.9900000,51319426
GAZP,D,20060807,000000,287.7900000,295.5000000,286.5000000,294.4900000,51265220
GAZP,D,20060808,000000,295.5000000,299.6900000,293.1500000,294.2000000,63789934
GAZP,D,20060809,000000,295.1000000,306.8000000,294.7000000,304.8200000,79426572
GAZP,D,20060810,000000,303.0000000,308.5200000,298.1300000,306.0500000,100507778
GAZP,D,20060811,000000,307.1000000,314.8500000,307.0000000,313.4500000,75664132
GAZP,D,20060814,000000,314.9900000,319.4000000,311.5500000,312.1000000,74668488
GAZP,D,20060815,000000,312.9700000,313.4900000,302.8000000,312.4000000,107666662
GAZP,D,20060816,000000,314.7000000,317.1000000,308.5300000,312.9900000,80914691
GAZP,D,20060817,000000,313.9900000,314.1000000,304.5500000,304.6800000,49297100
GAZP,D,20060818,000000,305.2000000,306.4400000,289.4500000,292.4000000,94259243
GAZP,D,20060821,000000,295.9000000,303.2500000,291.2100000,300.1500000,72231316
GAZP,D,20060822,000000,301.8900000,307.9900000,301.2000000,307.9000000,56214832
GAZP,D,20060823,000000,306.2500000,312.3900000,301.2200000,309.1700000,72481514
GAZP,D,20060824,000000,306.1900000,311.3000000,303.0600000,308.1000000,53019184
GAZP,D,20060825,000000,311.1100000,314.8000000,310.0000000,313.2900000,50835811
GAZP,D,20060828,000000,312.5000000,313.6700000,310.3600000,311.2000000,24047827
GAZP,D,20060829,000000,312.0000000,317.7800000,307.5400000,310.0000000,75976677
GAZP,D,20060830,000000,310.0000000,314.7700000,310.0000000,312.3000000,44996036
GAZP,D,20060831,000000,314.9700000,318.2000000,311.9100000,313.4500000,82080391
GAZP,D,20060901,000000,313.6900000,314.3600000,308.6700000,309.1900000,54788079
GAZP,D,20060904,000000,312.2000000,313.2000000,307.0100000,311.2000000,36024399
GAZP,D,20060905,000000,310.3200000,311.4900000,308.2000000,310.6500000,44543438
GAZP,D,20060906,000000,311.0000000,311.0000000,299.5000000,302.2000000,57354100
GAZP,D,20060907,000000,298.5100000,298.7000000,291.7700000,294.9800000,59135583
GAZP,D,20060908,000000,293.4000000,299.2500000,291.0000000,298.0100000,36847652
GAZP,D,20060911,000000,295.5100000,295.5100000,283.0000000,284.4400000,58999594
GAZP,D,20060912,000000,286.5000000,290.2500000,283.6500000,289.9000000,59287918
GAZP,D,20060913,000000,286.8900000,294.9000000,285.0000000,293.9900000,53715157
GAZP,D,20060914,000000,296.5000000,300.4900000,291.7000000,292.1800000,51199532
GAZP,D,20060915,000000,288.0000000,294.7000000,287.8500000,291.7500000,37630320
GAZP,D,20060918,000000,293.9900000,295.4800000,290.8100000,293.8200000,26336820
GAZP,D,20060919,000000,296.0000000,296.8900000,293.5000000,294.7500000,26777130
GAZP,D,20060920,000000,289.9600000,290.0000000,284.6500000,288.0100000,33015076
GAZP,D,20060921,000000,286.4000000,289.3500000,278.1200000,280.8000000,45494898
GAZP,D,20060922,000000,281.5000000,282.9700000,270.7500000,272.0000000,63736464
GAZP,D,20060925,000000,269.9900000,270.8000000,261.5100000,262.1000000,62401623
GAZP,D,20060926,000000,267.1000000,274.1500000,266.1700000,273.9100000,47987361
GAZP,D,20060927,000000,276.3500000,280.9900000,274.1300000,276.6100000,64719088
GAZP,D,20060928,000000,284.0000000,290.9500000,283.7000000,289.7000000,68777751
GAZP,D,20060929,000000,289.4900000,293.3000000,285.1000000,288.0000000,49949831
GAZP,D,20061002,000000,290.2500000,292.4500000,287.0000000,290.1000000,35763805
GAZP,D,20061003,000000,285.9000000,286.6700000,281.3300000,282.3000000,40486342
GAZP,D,20061004,000000,278.9000000,288.5200000,277.3200000,286.1900000,68970986
GAZP,D,20061005,000000,292.1100000,297.2600000,290.2300000,295.6900000,74407216
GAZP,D,20061006,000000,294.6300000,296.9000000,290.1200000,293.2000000,47907009
GAZP,D,20061009,000000,293.7000000,300.7700000,290.8000000,300.1800000,52956825
GAZP,D,20061010,000000,299.2000000,301.9000000,291.7500000,294.8200000,68244214
GAZP,D,20061011,000000,292.2000000,296.4000000,288.7900000,295.4900000,52276869
GAZP,D,20061012,000000,292.0100000,293.6900000,287.5600000,290.6000000,51162259
GAZP,D,20061013,000000,293.5000000,299.7000000,292.3900000,298.2500000,72959897
GAZP,D,20061016,000000,300.1100000,300.9000000,294.5400000,297.7800000,37032724
GAZP,D,20061017,000000,301.5000000,302.7500000,293.5100000,294.0000000,58943986
GAZP,D,20061018,000000,293.4000000,300.2000000,293.2000000,299.6900000,65196661
GAZP,D,20061019,000000,298.5500000,301.3000000,297.6000000,300.1000000,45604557
GAZP,D,20061020,000000,302.3000000,303.4000000,295.6000000,297.2000000,42304605
GAZP,D,20061023,000000,296.0000000,296.9800000,291.0000000,293.6900000,32282070
GAZP,D,20061024,000000,294.8000000,294.8800000,289.9800000,293.0500000,29468562
GAZP,D,20061025,000000,294.0300000,296.2500000,292.3500000,296.2500000,33556599
GAZP,D,20061026,000000,299.5500000,299.8500000,290.0700000,291.5000000,52422389
GAZP,D,20061027,000000,291.0000000,291.3000000,284.2500000,286.1300000,53981099
GAZP,D,20061030,000000,284.6000000,285.1700000,276.0500000,277.2800000,39604777
GAZP,D,20061031,000000,276.4000000,284.7000000,275.5000000,282.1900000,55284373
GAZP,D,20061101,000000,283.6000000,291.3900000,281.9000000,291.0000000,47335013
GAZP,D,20061102,000000,289.4900000,291.5000000,286.2100000,287.9900000,44442221
GAZP,D,20061103,000000,287.7000000,291.8000000,287.1000000,291.0000000,24693663
GAZP,D,20061107,000000,294.0000000,295.2400000,292.2000000,292.7400000,31294096
GAZP,D,20061108,000000,291.9800000,292.3300000,288.4000000,289.7000000,29921158
GAZP,D,20061109,000000,291.5000000,294.7000000,291.1100000,292.8000000,30358828
GAZP,D,20061110,000000,292.3000000,292.8800000,287.8700000,291.9900000,32885982
GAZP,D,20061113,000000,290.5800000,294.2300000,289.3000000,290.9700000,28947006
GAZP,D,20061114,000000,291.4000000,294.8000000,289.1600000,293.5300000,33187392
GAZP,D,20061115,000000,294.1400000,298.1100000,292.3800000,294.0000000,45610398
GAZP,D,20061116,000000,294.6000000,295.3300000,291.8200000,293.6400000,22881380
GAZP,D,20061117,000000,289.6600000,290.6500000,284.6700000,288.0300000,47709518
GAZP,D,20061120,000000,287.5000000,288.4100000,284.0400000,285.6900000,27678265
GAZP,D,20061121,000000,287.0500000,292.8900000,286.8000000,291.4000000,39592936
GAZP,D,20061122,000000,293.5000000,295.0000000,287.9000000,288.0100000,51022277
GAZP,D,20061123,000000,289.0000000,292.0000000,288.1000000,289.7000000,20847845
GAZP,D,20061124,000000,289.6000000,291.4800000,288.0000000,289.9900000,21164907
GAZP,D,20061127,000000,291.7400000,292.0000000,288.1500000,288.7500000,21655184
GAZP,D,20061128,000000,288.7000000,295.3500000,285.9000000,295.1900000,59268431
GAZP,D,20061129,000000,296.2600000,305.7000000,296.2600000,305.4500000,110397253
GAZP,D,20061130,000000,308.0000000,311.0000000,302.8500000,305.5000000,119062018
GAZP,D,20061201,000000,306.9000000,310.0100000,302.2500000,303.4900000,80147971
GAZP,D,20061204,000000,305.1100000,307.7500000,303.7500000,304.9900000,45937764
GAZP,D,20061205,000000,306.1000000,310.2200000,306.0000000,308.0000000,65048359
GAZP,D,20061206,000000,309.8200000,311.8000000,306.4900000,308.7000000,53408041
GAZP,D,20061207,000000,309.0100000,310.3000000,307.3000000,307.8000000,39710043
GAZP,D,20061208,000000,308.7200000,308.9900000,305.5000000,305.7000000,36579371
GAZP,D,20061211,000000,306.0000000,307.4500000,299.8900000,301.6900000,52759918
GAZP,D,20061212,000000,302.4900000,302.5000000,294.5000000,297.1000000,69481918
GAZP,D,20061213,000000,297.0400000,298.0000000,290.9400000,297.8000000,60356294
GAZP,D,20061214,000000,298.2200000,303.2000000,298.1200000,303.1800000,51885281
GAZP,D,20061215,000000,304.3500000,306.4500000,301.8200000,304.7000000,58897126
GAZP,D,20061218,000000,305.0000000,305.3300000,302.1400000,302.2000000,28635633
GAZP,D,20061219,000000,301.0000000,301.0000000,294.7300000,299.5000000,44882535
GAZP,D,20061220,000000,301.1000000,303.3000000,299.8600000,301.5000000,35143393
GAZP,D,20061221,000000,302.9000000,306.4000000,299.5200000,305.0000000,51208459
GAZP,D,20061222,000000,305.9800000,307.3700000,302.9000000,303.6000000,42127947
GAZP,D,20061225,000000,304.0000000,304.6600000,300.2400000,300.7000000,22128118
GAZP,D,20061226,000000,301.5000000,302.0000000,298.3400000,299.6800000,31443318
GAZP,D,20061227,000000,299.9500000,302.6600000,297.8700000,301.6600000,34841043
GAZP,D,20061228,000000,302.1000000,304.8700000,300.7000000,302.3300000,41441468
GAZP,D,20061229,000000,302.1800000,303.4700000,301.8100000,302.5600000,17461571
GAZP,D,20070109,000000,298.0000000,298.0000000,286.1200000,286.6800000,38393741
GAZP,D,20070110,000000,287.6000000,292.3500000,281.3600000,291.7700000,64174959
GAZP,D,20070111,000000,289.0100000,294.9000000,287.5000000,292.0000000,46891652
GAZP,D,20070112,000000,289.9700000,291.5600000,286.3000000,287.5000000,33003980
GAZP,D,20070115,000000,290.9900000,294.9900000,290.1000000,294.1200000,32210892
GAZP,D,20070116,000000,293.5100000,296.6000000,287.0000000,287.0000000,49713591
GAZP,D,20070117,000000,286.5100000,288.9900000,278.4000000,279.1900000,55147782
GAZP,D,20070118,000000,284.0000000,286.2500000,278.5100000,278.7700000,47394102
GAZP,D,20070119,000000,278.9900000,285.5000000,276.4000000,285.4400000,39456540
GAZP,D,20070122,000000,289.0000000,290.4000000,285.7000000,288.8900000,39243755
GAZP,D,20070123,000000,286.0000000,287.7700000,284.4500000,285.7000000,28471773
GAZP,D,20070124,000000,289.9000000,291.3500000,286.0400000,287.5900000,34798061
GAZP,D,20070125,000000,289.2100000,292.8500000,288.5000000,290.2000000,37372570
GAZP,D,20070126,000000,287.9200000,288.3500000,286.2500000,286.8000000,25030304
GAZP,D,20070129,000000,289.5000000,289.5000000,282.8400000,283.4500000,24620790
GAZP,D,20070130,000000,281.4800000,285.8700000,280.0000000,285.3000000,24393527
GAZP,D,20070131,000000,289.0000000,289.2300000,283.5100000,285.0000000,31054338
GAZP,D,20070201,000000,288.3200000,292.2000000,286.9000000,287.9500000,50828449
GAZP,D,20070202,000000,288.9600000,290.4500000,287.8100000,289.0500000,21043521
GAZP,D,20070205,000000,291.7800000,291.9800000,288.0100000,290.1200000,18887791
GAZP,D,20070206,000000,289.2500000,293.9800000,289.1000000,290.8500000,36068186
GAZP,D,20070207,000000,290.4500000,290.8000000,285.7000000,286.3900000,34976064
GAZP,D,20070208,000000,284.8000000,285.3900000,279.0200000,280.1000000,43212997
GAZP,D,20070209,000000,284.1900000,284.8400000,277.5000000,278.4700000,29987028
GAZP,D,20070212,000000,277.0000000,277.0000000,268.3100000,268.8000000,43175555
GAZP,D,20070213,000000,267.0000000,276.4900000,265.0800000,274.7000000,58265148
GAZP,D,20070214,000000,278.9000000,281.8800000,276.8100000,281.8700000,53662551
GAZP,D,20070215,000000,281.1000000,282.9000000,278.0700000,278.9200000,29192158
GAZP,D,20070216,000000,279.5000000,283.3400000,276.5500000,282.5000000,34983360
GAZP,D,20070219,000000,283.5500000,286.6900000,283.2100000,283.5200000,30794920
GAZP,D,20070220,000000,284.0000000,284.4800000,278.5200000,278.5300000,25710508
GAZP,D,20070221,000000,279.4700000,282.1000000,278.8100000,280.2000000,20077547
GAZP,D,20070222,000000,282.5000000,283.4100000,281.0400000,282.0000000,17902962
GAZP,D,20070226,000000,284.1800000,285.8000000,282.7500000,284.9500000,29381271
GAZP,D,20070227,000000,283.2000000,283.4500000,272.3000000,276.3000000,42853889
GAZP,D,20070228,000000,270.4900000,270.9900000,262.0100000,267.4200000,68015400
GAZP,D,20070301,000000,266.2500000,270.4000000,249.0000000,256.7700000,76658669
GAZP,D,20070302,000000,258.5000000,261.4800000,253.7100000,260.9000000,64588937
GAZP,D,20070305,000000,249.7500000,250.5000000,239.8000000,250.0000000,68386538
GAZP,D,20070306,000000,253.8800000,256.4900000,251.8100000,253.5300000,48436861
GAZP,D,20070307,000000,256.5100000,257.8800000,250.2900000,254.0900000,39382622
GAZP,D,20070309,000000,260.1500000,268.5100000,259.6900000,264.8400000,66015531
GAZP,D,20070312,000000,264.0000000,268.2000000,259.7500000,261.0500000,47744392
GAZP,D,20070313,000000,261.9800000,264.1700000,257.5200000,260.3000000,54432098
GAZP,D,20070314,000000,248.9700000,254.8500000,243.0000000,253.8000000,84750948
GAZP,D,20070315,000000,256.5000000,258.8700000,251.7700000,255.4500000,43958919
GAZP,D,20070316,000000,254.1000000,256.4400000,253.1000000,254.6000000,27364878
GAZP,D,20070319,000000,257.1200000,258.5000000,254.4200000,258.0000000,35715128
GAZP,D,20070320,000000,259.0000000,259.5500000,251.5300000,254.5000000,45908877
GAZP,D,20070321,000000,255.0000000,255.0000000,251.0100000,253.1200000,27765051
GAZP,D,20070322,000000,257.6000000,263.1900000,254.2500000,260.4900000,79654893
GAZP,D,20070323,000000,261.7000000,269.5600000,259.5500000,269.2000000,70596008
GAZP,D,20070326,000000,270.0100000,275.4000000,270.0000000,274.5000000,71982429
GAZP,D,20070327,000000,272.0000000,273.2900000,267.7800000,268.8100000,61571328
GAZP,D,20070328,000000,269.9000000,274.7000000,268.5500000,271.9700000,58006377
GAZP,D,20070329,000000,270.1500000,274.4200000,270.0100000,273.8000000,39682479
GAZP,D,20070330,000000,276.5000000,277.4500000,269.8000000,270.9800000,44879961
GAZP,D,20070402,000000,270.9800000,271.2900000,267.3000000,269.4800000,19490671
GAZP,D,20070403,000000,270.7000000,271.0000000,265.1500000,266.7700000,22992420
GAZP,D,20070404,000000,268.1000000,272.6000000,267.0100000,268.6000000,35112056
GAZP,D,20070405,000000,269.7700000,270.9000000,268.4000000,270.2200000,18285011
GAZP,D,20070406,000000,270.1800000,270.2200000,267.5400000,267.8900000,17673924
GAZP,D,20070409,000000,269.1900000,271.9000000,268.3000000,269.2500000,23367369
GAZP,D,20070410,000000,266.9500000,269.5600000,265.0700000,268.5000000,33888149
GAZP,D,20070411,000000,270.4800000,276.4800000,270.0200000,273.8100000,81405551
GAZP,D,20070412,000000,272.6300000,274.9000000,270.2000000,270.5100000,45305975
GAZP,D,20070413,000000,273.9800000,274.5000000,271.5000000,271.9000000,36802441
GAZP,D,20070416,000000,271.9000000,272.0100000,265.6200000,267.5000000,46738640
GAZP,D,20070417,000000,266.0400000,266.0900000,260.5000000,260.9500000,40560667
GAZP,D,20070418,000000,259.5700000,261.5000000,257.0000000,257.6000000,26725284
GAZP,D,20070419,000000,254.9000000,255.0000000,249.5000000,251.9800000,36824767
GAZP,D,20070420,000000,255.4700000,260.4000000,254.6100000,260.3000000,20606065
GAZP,D,20070423,000000,261.6000000,262.4900000,256.1000000,258.1000000,24184045
GAZP,D,20070424,000000,258.1500000,259.8000000,255.3100000,257.6500000,18409056
GAZP,D,20070425,000000,255.4700000,261.5700000,254.1100000,260.2500000,25634841
GAZP,D,20070426,000000,262.8000000,263.4500000,258.4700000,260.0000000,24543710
GAZP,D,20070427,000000,259.5000000,259.7500000,254.0000000,255.5000000,23095751
GAZP,D,20070428,000000,256.5000000,257.6700000,255.5000000,257.4900000,8441365
GAZP,D,20070502,000000,254.8800000,258.2900000,252.5400000,254.7000000,17551290
GAZP,D,20070503,000000,255.4100000,256.3900000,253.8100000,254.3000000,10738498
GAZP,D,20070504,000000,253.2300000,254.9700000,250.1000000,253.8200000,11815549
GAZP,D,20070507,000000,254.0000000,256.6500000,253.5100000,254.5000000,14289186
GAZP,D,20070508,000000,254.0000000,254.9500000,250.0500000,250.8800000,14897858
GAZP,D,20070510,000000,251.9900000,253.8100000,246.0100000,247.7000000,25713604
GAZP,D,20070511,000000,245.0000000,247.3100000,242.7000000,243.4800000,29718621
GAZP,D,20070514,000000,245.8500000,247.0000000,239.2500000,242.7100000,26338782
GAZP,D,20070515,000000,241.4900000,241.4900000,237.0700000,238.3000000,35469307
GAZP,D,20070516,000000,239.3300000,246.0000000,233.2300000,245.8000000,37410211
GAZP,D,20070517,000000,246.7400000,249.3000000,242.3100000,244.1900000,40335504
GAZP,D,20070518,000000,246.0000000,249.1000000,244.2400000,248.7000000,30120576
GAZP,D,20070521,000000,250.5200000,251.2000000,246.6100000,247.3900000,23687201
