<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
TATN,D,20050921,000000,78.6400000,81.3740000,77.0100000,81.1030000,1707200
TATN,D,20050922,000000,81.1000000,83.5000000,79.3500000,83.3890000,1457800
TATN,D,20050923,000000,83.0080000,88.0000000,82.0000000,82.6510000,940400
TATN,D,20050926,000000,81.6000000,81.6500000,79.5010000,79.9000000,966700
TATN,D,20050927,000000,81.1000000,83.8700000,81.1000000,83.8000000,958400
TATN,D,20050928,000000,83.8700000,87.0100000,83.1000000,86.6100000,1875300
TATN,D,20050929,000000,86.8450000,87.2800000,85.0000000,85.5000000,796600
TATN,D,20050930,000000,85.1220000,92.4400000,85.1130000,91.0080000,2894700
TATN,D,20051003,000000,91.0000000,106.0000000,91.0000000,102.9100000,3283300
TATN,D,20051004,000000,103.6100000,117.9000000,99.0010000,102.6000000,4964700
TATN,D,20051005,000000,98.3380000,102.5000000,92.5000000,93.7000000,1970000
TATN,D,20051006,000000,91.0650000,91.0650000,83.5000000,85.2400000,2940700
TATN,D,20051007,000000,85.3500000,87.2500000,81.0010000,84.9560000,2372600
TATN,D,20051010,000000,85.7100000,88.9990000,85.7100000,86.9000000,1584100
TATN,D,20051011,000000,86.9980000,89.9990000,86.0000000,89.9000000,1613400
TATN,D,20051012,000000,91.0000000,95.0000000,84.0000000,85.0000000,2885300
TATN,D,20051013,000000,84.2220000,84.3990000,81.0100000,83.1020000,1440000
TATN,D,20051014,000000,82.7770000,82.7770000,76.4000000,76.8000000,2478800
TATN,D,20051017,000000,77.2500000,79.5000000,77.0100000,79.2990000,1778600
TATN,D,20051018,000000,80.3900000,81.9000000,79.3000000,80.0010000,1664800
TATN,D,20051019,000000,78.0000000,78.5000000,76.0000000,76.2000000,983800
TATN,D,20051020,000000,78.1950000,80.6000000,77.1000000,78.5500000,2184300
TATN,D,20051021,000000,76.9950000,82.9980000,76.5550000,82.5000000,2874400
TATN,D,20051024,000000,82.9990000,90.9500000,82.6000000,88.7500000,3329300
TATN,D,20051025,000000,89.9990000,92.2200000,86.3300000,87.4000000,2432400
TATN,D,20051026,000000,88.8000000,89.1400000,86.5100000,88.5000000,1014300
TATN,D,20051027,000000,88.1700000,88.4800000,85.2510000,86.0500000,1340200
TATN,D,20051028,000000,85.8010000,88.3000000,84.1000000,87.3890000,1196100
TATN,D,20051031,000000,87.3280000,91.9500000,87.3280000,91.7000000,1870900
TATN,D,20051101,000000,91.9550000,92.6200000,89.2000000,89.8690000,1654500
TATN,D,20051102,000000,89.8900000,94.5000000,89.6800000,94.4500000,4078200
TATN,D,20051103,000000,95.2250000,100.5000000,95.1000000,97.1620000,4119400
TATN,D,20051107,000000,95.9750000,95.9750000,93.0000000,94.0000000,2697200
TATN,D,20051108,000000,91.9950000,93.9900000,90.3620000,93.0000000,2282000
TATN,D,20051109,000000,93.0400000,96.3900000,92.4200000,92.7400000,2269200
TATN,D,20051110,000000,93.8950000,94.7550000,89.2000000,90.0010000,2578000
TATN,D,20051111,000000,89.7920000,91.7790000,88.7620000,91.5000000,1140700
TATN,D,20051114,000000,91.5000000,93.8900000,90.7650000,93.0000000,1772400
TATN,D,20051115,000000,92.6000000,93.4900000,90.5000000,91.4500000,983000
TATN,D,20051116,000000,91.1000000,91.9900000,90.0000000,91.9490000,1012600
TATN,D,20051117,000000,92.4970000,98.1700000,92.4970000,97.9290000,4523800
TATN,D,20051118,000000,96.7500000,98.8000000,95.6000000,96.6810000,1947800
TATN,D,20051121,000000,97.8600000,99.4990000,95.5500000,96.2900000,1600300
TATN,D,20051122,000000,97.3500000,97.9980000,94.1610000,94.6500000,1967800
TATN,D,20051123,000000,95.2700000,96.4900000,94.0140000,95.1300000,1983400
TATN,D,20051124,000000,95.1310000,96.6750000,95.0000000,96.0990000,867000
TATN,D,20051125,000000,96.1000000,98.1900000,95.2400000,97.6000000,2000900
TATN,D,20051128,000000,98.1800000,98.9500000,97.1000000,97.1510000,1152900
TATN,D,20051129,000000,96.4900000,97.4500000,95.0000000,97.3300000,1170300
TATN,D,20051130,000000,96.6000000,97.4700000,95.8500000,97.4000000,767600
TATN,D,20051201,000000,98.0000000,99.5000000,98.0000000,99.4600000,1740600
TATN,D,20051202,000000,99.7500000,101.0000000,97.6000000,99.3000000,1223400
TATN,D,20051205,000000,99.7000000,101.5000000,99.5500000,100.1200000,1237900
TATN,D,20051206,000000,101.1100000,101.3900000,98.3500000,100.4000000,818100
TATN,D,20051207,000000,100.6000000,101.4000000,100.1010000,100.8000000,1026900
TATN,D,20051208,000000,99.8000000,99.8000000,98.0100000,99.0050000,667500
TATN,D,20051209,000000,100.7930000,101.2500000,100.0500000,100.6500000,637200
TATN,D,20051212,000000,100.3770000,101.7200000,99.8020000,100.6990000,986500
TATN,D,20051213,000000,100.9800000,101.0000000,99.6200000,99.7600000,798200
TATN,D,20051214,000000,99.9990000,100.9000000,99.2000000,99.6000000,736500
TATN,D,20051215,000000,99.3000000,101.1250000,99.3000000,100.4000000,1253600
TATN,D,20051216,000000,100.5000000,100.5500000,99.6000000,100.0000000,408300
TATN,D,20051219,000000,99.4900000,99.9790000,97.7120000,98.3110000,785700
TATN,D,20051220,000000,97.8510000,97.8900000,96.1740000,96.8090000,1700600
