<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,D,20050329,000000,16477.9900000,16477.9900000,16153.0000000,16271.0000000,8997
SBER,D,20050330,000000,16270.5000000,16270.5000000,15808.0000000,16100.0100000,19949
SBER,D,20050331,000000,16110.0000000,16594.0000000,16110.0000000,16495.0000000,18105
SBER,D,20050401,000000,16555.0000000,17050.0000000,16460.0100000,17048.9800000,30864
SBER,D,20050404,000000,17050.0000000,17345.0000000,16935.0000000,17250.0000000,18413
SBER,D,20050405,000000,17200.0000000,17435.0000000,17200.0000000,17389.0000000,9982
SBER,D,20050406,000000,17397.0000000,17500.0000000,17170.0000000,17493.0000000,16033
SBER,D,20050407,000000,17500.5000000,17670.0000000,17451.0000000,17583.0000000,14274
SBER,D,20050408,000000,17600.0000000,17838.9800000,17460.0600000,17630.0000000,12098
SBER,D,20050411,000000,17635.0000000,17680.0000000,16911.0000000,17500.0500000,25411
SBER,D,20050412,000000,17500.0000000,17707.0100000,17400.0000000,17611.0100000,13784
SBER,D,20050413,000000,17660.0000000,18200.0000000,17645.0500000,18020.0000000,23252
SBER,D,20050414,000000,18025.0000000,18256.0000000,17855.0000000,18000.0500000,21771
SBER,D,20050415,000000,17901.0000000,18294.0000000,17856.0600000,18170.0000000,15212
SBER,D,20050418,000000,18165.0000000,18165.0000000,17600.0000000,17799.0000000,22551
SBER,D,20050419,000000,18226.9200000,18226.9200000,17838.0000000,17988.0000000,10314
SBER,D,20050420,000000,18140.0000000,18140.0000000,17853.0300000,17970.0000000,9652
SBER,D,20050421,000000,17825.0000000,18181.0000000,17825.0000000,18065.0000000,18793
SBER,D,20050422,000000,18523.5000000,18523.5000000,18055.0200000,18205.9900000,17003
SBER,D,20050425,000000,18259.5000000,18530.0000000,18000.0000000,18180.0000000,28264
SBER,D,20050426,000000,18199.4500000,18305.0000000,18051.0000000,18102.0100000,14849
SBER,D,20050427,000000,18151.0100000,18157.9900000,17727.0100000,17890.0000000,25484
SBER,D,20050428,000000,17880.0000000,18080.0000000,17784.0000000,17929.9900000,15939
SBER,D,20050429,000000,17850.0000000,18197.0000000,17760.0000000,17961.0000000,8648
SBER,D,20050503,000000,17977.5000000,18281.0000000,17969.0000000,18270.0000000,12195
SBER,D,20050504,000000,18300.0000000,18445.0000000,18222.2200000,18349.0000000,13041
SBER,D,20050505,000000,18400.0000000,18445.0000000,17970.0000000,18126.0000000,23313
SBER,D,20050506,000000,18151.4500000,18165.0000000,18050.0000000,18065.0000000,8738
SBER,D,20050511,000000,17890.0000000,18000.0000000,17600.0000000,17700.0000000,13353
SBER,D,20050512,000000,17680.0000000,17797.9900000,17615.0000000,17723.0000000,10809
SBER,D,20050513,000000,17670.0000000,17874.0000000,17620.0000000,17874.0000000,9914
SBER,D,20050514,000000,18385.0000000,18385.0000000,17750.0000000,17820.0000000,2860
SBER,D,20050516,000000,17785.0000000,17799.9500000,17520.0000000,17520.0000000,10656
SBER,D,20050517,000000,17523.0000000,17989.0000000,17400.0000000,17980.0000000,10730
SBER,D,20050518,000000,18059.5000000,18160.0000000,17881.0100000,18010.0100000,9409
SBER,D,20050519,000000,18030.0100000,18150.4700000,17980.0100000,18040.0000000,4980
SBER,D,20050520,000000,18040.0000000,18080.0000000,17830.0100000,17860.0000000,6871
SBER,D,20050523,000000,17895.0100000,17970.0000000,17700.0000000,17875.0000000,6661
SBER,D,20050524,000000,17199.0100000,18266.0000000,17199.0100000,18240.0000000,11083
SBER,D,20050525,000000,18240.0000000,18281.0000000,17980.0100000,18000.0000000,8004
SBER,D,20050526,000000,18000.0000000,18090.0000000,17801.0100000,17830.0000000,7897
SBER,D,20050527,000000,17849.2400000,18000.0000000,17770.0000000,17845.0000000,12146
SBER,D,20050530,000000,17847.0000000,18035.0000000,17735.0100000,17985.0000000,6144
